Name,LinesAdded,LinesDeleted,CommitCount,DeveloperCount
LazyDouble.java,22,6,6,5
LazyFactory.java,226,81,6,5
LazyFlatRowContainer.java,0,495,1,1
LazyFloat.java,22,6,6,5
LazyHBaseCellMap.java,59,14,4,3
LazyHBaseCellMapTest.java,216,0,3,3
LazyHBaseRow.java,80,59,6,4
LazyHiveChar.java,23,13,3,3
LazyHiveCharObjectInspector.java,17,0,1,1
LazyHiveDecimal.java,13,18,8,7
LazyHiveIntervalDayTime.java,195,0,3,3
LazyHiveIntervalDayTimeObjectInspector.java,132,0,3,3
LazyHiveIntervalYearMonth.java,198,0,3,3
LazyHiveIntervalYearMonthObjectInspector.java,132,0,3,3
LazyHiveVarchar.java,23,13,3,3
LazyHiveVarcharObjectInspector.java,17,0,1,1
LazyInteger.java,16,0,4,4
LazyListObjectInspector.java,28,26,4,4
LazyLong.java,16,0,4,4
LazyMap.java,41,42,4,4
LazyMapObjectInspector.java,57,36,6,5
LazyNonPrimitive.java,14,6,1,1
LazyObject.java,24,0,1,1
LazyObjectBase.java,5,0,1,1
LazyObjectInspectorFactory.java,200,64,5,4
LazyObjectInspectorParameters.java,66,0,2,2
LazyObjectInspectorParametersImpl.java,288,0,2,2
LazyPrimitive.java,6,16,3,3
LazyPrimitiveObjectInspectorFactory.java,225,45,8,6
LazySerDeParameters.java,622,27,12,8
LazyShort.java,16,0,4,4
LazySimpleDeserializeRead.java,3271,316,12,9
LazySimpleSerDe.java,119,476,10,7
LazySimpleSerDeBench.java,1812,0,4,4
LazySimpleSerializeWrite.java,1574,27,10,8
LazySimpleStructObjectInspector.java,60,38,2,2
LazyString.java,2,34,2,2
LazyStruct.java,17,27,3,3
LazyTimestamp.java,10,14,4,4
LazyTimestampObjectInspector.java,44,2,2,2
LazyUnion.java,20,37,1,1
LazyUnionObjectInspector.java,36,64,4,4
LazyUtils.java,287,108,15,10
LazyVoidObjectInspector.java,1,1,1,1
LdapAuthenticationProviderImpl.java,2578,138,22,11
LeadLagInfo.java,8,8,4,4
LeafFilterFactory.java,373,80,13,8
LegacyMetrics.java,1470,188,14,6
LessThan.java,17,0,1,1
LessThanOrEqual.java,17,0,1,1
LevelOrderWalker.java,459,0,3,3
Like.java,17,0,1,1
LimitDesc.java,28,6,4,4
LimitOperator.java,35,13,6,5
LimitPushdownOptimizer.java,45,7,7,6
LineageCtx.java,497,67,14,7
LineageInfo.java,498,21,10,6
LineageLogger.java,2553,247,20,9
LineageState.java,25,20,5,5
LinearExtrapolatePartStatus.java,57,135,3,3
ListBucketingPruner.java,19,16,6,6
ListColumnVector.java,119,0,1,1
ListSinkOperator.java,36,15,5,4
Llap.java,72,72,2,1
LlapAwareSplit.java,27,0,1,1
LlapCacheableBuffer.java,190,134,10,2
LlapConfiguration.java,191,150,16,7
LlapContainerLauncher.java,129,86,5,1
LlapDaemon.java,699,257,41,9
LlapDaemonCacheInfo.java,66,10,2,1
LlapDaemonCacheMetrics.java,183,32,5,2
LlapDaemonConfiguration.java,87,87,7,4
LlapDaemonContainerRunnerInfo.java,24,24,2,1
LlapDaemonCustomMetricsInfo.java,44,1,2,1
LlapDaemonExecutorInfo.java,67,11,4,2
LlapDaemonExecutorMetrics.java,256,60,4,2
LlapDaemonMXBean.java,85,2,3,3
LlapDaemonPolicyProvider.java,42,4,2,2
LlapDaemonProtocolBlockingPB.java,28,28,3,3
LlapDaemonProtocolClientImpl.java,144,144,8,3
LlapDaemonProtocolClientProxy.java,509,509,2,2
LlapDaemonProtocolProtos.java,30627,16074,12,4
LlapDaemonProtocolServerImpl.java,321,321,13,6
LlapDaemonQueueInfo.java,50,0,1,1
LlapDaemonQueueMetrics.java,116,0,1,1
LlapDataBuffer.java,151,9,5,1
LlapDecider.java,468,21,9,6
LlapFixedRegistryImpl.java,716,472,11,5
LlapInputFormat.java,827,472,26,5
LlapIo.java,60,33,4,2
LlapIoImpl.java,363,199,29,5
LlapIoProxy.java,95,95,7,3
LlapManagementProtocolBlockingPB.java,24,24,2,2
LlapManagementProtocolClientImpl.java,164,82,3,2
LlapManagementProtocolPB.java,26,0,1,1
LlapMemoryBuffer.java,56,56,8,2
LlapMetricsSystem.java,57,0,1,1
LlapNodeId.java,176,90,4,1
LlapObjectCache.java,180,37,8,5
LlapOomDebugDump.java,23,0,1,1
LlapOptionsProcessor.java,244,37,10,5
LlapProtocolBlockingPB.java,30,0,1,1
LlapProtocolClientImpl.java,125,0,1,1
LlapProtocolClientProxy.java,509,0,1,1
LlapProtocolServerImpl.java,251,0,1,1
LlapProxy.java,111,0,1,1
LlapRegistryService.java,439,313,15,6
LlapSecurityHelper.java,156,1,2,2
LlapServerSecurityInfo.java,83,5,2,2
LlapServiceDriver.java,514,129,20,7
LlapTaskCommunicator.java,1683,926,27,5
LlapTaskReporter.java,486,33,6,1
LlapTaskSchedulerService.java,3816,2304,30,6
LlapTaskUmbilicalProtocol.java,86,44,6,2
LlapTezUtils.java,29,0,1,1
LlapTokenIdentifier.java,164,82,3,2
LlapTokenProvider.java,54,27,3,2
LlapTokenSelector.java,106,53,3,2
LlapUmbilicalPolicyProvider.java,84,42,3,2
LlapUtils.java,97,97,3,2
LlapWebApp.java,29,0,2,1
LlapWebServices.java,101,17,7,3
LlapWrappableInputFormatInterface.java,46,24,3,1
LlapYarnRegistryImpl.java,1308,869,12,5
LoadDesc.java,6,3,3,3
LoadFileDesc.java,0,3,1,1
LoadMultiFilesDesc.java,0,3,1,1
LoadSemanticAnalyzer.java,410,254,20,10
LoadTableDesc.java,58,28,5,4
Loader.java,139,139,2,1
LocalHiveSparkClient.java,254,28,10,7
LocalMapJoinProcFactory.java,9,8,3,3
LocalSparkJobMonitor.java,282,0,2,2
LocalSparkJobRef.java,134,0,2,2
LocalSparkJobStatus.java,264,20,9,7
Lock.java,1592,50,8,5
LockComponent.java,186,166,15,7
LockDatabaseDesc.java,12,6,3,3
LockException.java,127,5,11,7
LockFailureListener.java,147,0,6,4
LockLevel.java,6,6,6,4
LockRequest.java,434,196,20,9
LockResponse.java,112,92,15,7
LockState.java,6,6,6,4
LockTableDesc.java,9,3,3,3
LockType.java,6,6,6,4
LogDivertAppender.java,926,459,18,9
LogLevels.java,106,106,4,3
LogRetriever.java,6,6,2,2
LogUtils.java,32,56,7,5
LongColEqualLongColumn.java,169,0,1,1
LongColEqualLongScalar.java,151,0,1,1
LongColGreaterEqualLongColumn.java,169,0,1,1
LongColGreaterEqualLongScalar.java,151,0,1,1
LongColGreaterLongColumn.java,169,0,1,1
LongColGreaterLongScalar.java,151,0,1,1
LongColLessEqualLongColumn.java,169,0,1,1
LongColLessEqualLongScalar.java,151,0,1,1
LongColLessLongColumn.java,169,0,1,1
LongColLessLongScalar.java,151,0,1,1
LongColNotEqualLongColumn.java,169,0,1,1
LongColNotEqualLongScalar.java,151,0,1,1
LongColumnStatsAggregator.java,180,0,5,5
LongColumnStatsData.java,150,130,15,7
LongColumnVector.java,1035,1020,16,6
LongCompare.java,17,0,1,1
LongScalarEqualLongColumn.java,151,0,1,1
LongScalarGreaterEqualLongColumn.java,151,0,1,1
LongScalarGreaterLongColumn.java,151,0,1,1
LongScalarLessEqualLongColumn.java,151,0,1,1
LongScalarLessLongColumn.java,151,0,1,1
LongScalarNotEqualLongColumn.java,151,0,1,1
LongStreamReader.java,354,354,11,2
LoopingByteArrayInputStream.java,5,5,5,5
LowLevelBuddyCache.java,573,573,3,1
LowLevelCache.java,207,145,19,1
LowLevelCacheCounters.java,52,26,3,1
LowLevelCacheImpl.java,862,323,37,4
LowLevelCacheMemoryManager.java,179,34,15,4
LowLevelCachePolicy.java,35,5,7,1
LowLevelCachePolicyBase.java,69,69,5,1
LowLevelFifoCachePolicy.java,137,29,11,3
LowLevelLrfuCachePolicy.java,643,163,20,3
LrfuCachePolicy.java,492,492,4,1
MNotificationLog.java,89,0,1,1
MNotificationNextId.java,42,0,1,1
MPartitionColumnStatistics.java,36,24,6,4
MTableColumnStatistics.java,29,16,6,4
MacroSemanticAnalyzer.java,13,10,3,3
Main.java,10,10,2,2
MapBuilder.java,2,1,1,1
MapColumnVector.java,131,0,1,1
MapInput.java,170,2,8,4
MapJoinBytesTableContainer.java,1072,287,29,13
MapJoinDesc.java,204,65,19,12
MapJoinEagerRowContainer.java,30,1,4,3
MapJoinFactory.java,3,3,1,1
MapJoinKey.java,55,91,10,6
MapJoinKeyBytes.java,0,77,1,1
MapJoinKeyObject.java,2,4,1,1
MapJoinMemoryExhaustionHandler.java,21,13,3,3
MapJoinOperator.java,2348,1014,56,18
MapJoinProcessor.java,540,393,17,11
MapJoinResolver.java,4,3,2,1
MapJoinTableContainer.java,65,14,9,6
MapJoinTableContainerDirectAccess.java,93,0,3,3
MapJoinTableContainerSerDe.java,398,75,11,7
MapOperator.java,394,292,18,8
MapRecordProcessor.java,577,338,25,10
MapRecordSource.java,125,10,5,4
MapRedTask.java,16,6,4,3
MapReduceCompiler.java,13,21,7,7
MapTran.java,152,24,10,5
MapWork.java,257,198,28,15
MapredContext.java,11,8,7,7
MapredLocalTask.java,111,50,14,9
MapredLocalWork.java,34,17,4,3
MapredParquetInputFormat.java,47,46,15,10
MapredParquetOutputFormat.java,55,50,14,10
MapredWork.java,21,10,4,3
MatchPath.java,77,11,8,5
MathExpr.java,115,12,10,6
MegaStruct.java,1357,1442,20,11
MemoryBuffer.java,56,28,3,1
MemoryDecider.java,1463,6,8,7
MemoryManager.java,416,272,19,10
MemoryTokenStore.java,139,117,3,1
MergeFileInputFormat.java,35,0,1,1
MergeFileMapper.java,130,48,8,6
MergeFileOutputFormat.java,46,0,1,1
MergeFileRecordProcessor.java,510,150,20,10
MergeFileTask.java,262,19,12,9
MergeFileTezProcessor.java,53,9,5,4
MergeFileWork.java,251,9,6,5
MergeInputFormat.java,0,35,1,1
MergeJoinProc.java,124,26,5,4
MergeJoinWork.java,298,40,16,7
MergeMapper.java,0,238,1,1
MergeOutputFormat.java,0,45,1,1
MergeTask.java,0,419,1,1
MergeWork.java,0,261,1,1
MessageDeserializer.java,36,0,3,3
MessageFactory.java,92,62,13,8
Meta.java,818,12,9,4
MetaDataExportListener.java,9,9,5,5
MetaDataFormatUtils.java,128,70,8,4
MetaDataFormatter.java,5,5,5,3
MetaDataPrettyFormatUtils.java,48,24,3,3
MetaException.java,81,61,15,7
MetaStoreAuthzAPIAuthorizerEmbedOnly.java,10,5,5,4
MetaStoreDirectSql.java,1691,714,47,17
MetaStoreEventListener.java,47,0,3,3
MetaStoreFS.java,2,1,1,1
MetaStoreFilterHook.java,173,36,4,4
MetaStoreInit.java,18,13,3,3
MetaStorePartitionHelper.java,527,0,6,4
MetaStoreSchemaInfo.java,108,32,14,8
MetaStoreThread.java,10,12,2,2
MetaStoreUtils.java,588,239,32,16
Metadata.java,0,45,1,1
MetadataCache.java,50,50,2,1
MetadataJSONSerializer.java,60,0,1,1
MetadataListStructObjectInspector.java,38,20,7,6
MetadataOnlyOptimizer.java,7,8,3,3
MetadataOperation.java,193,5,6,5
MetadataPpdResult.java,2659,101,9,4
MetadataReader.java,457,183,16,6
MetadataReaderImpl.java,264,139,8,2
MetadataSerializer.java,43,0,1,1
MetadataTypedColumnsetSerDe.java,13,8,3,3
Metastore.java,1331,0,1,1
MetastoreAuthzAPIDisallowAuthorizer.java,34,0,1,1
Metrics.java,616,1293,20,6
MetricsCollection.java,286,0,1,1
MetricsConstant.java,206,18,12,7
MetricsFactory.java,342,32,9,5
MetricsReporting.java,135,0,5,4
MetricsScope.java,33,0,1,1
MetricsTestUtils.java,61,0,1,1
MetricsUtils.java,44,0,2,1
MetricsVariable.java,130,0,5,5
MiniHS2.java,134,76,10,7
MiniHiveKdc.java,3,3,1,1
MiniLlapCluster.java,232,39,12,7
MiniSparkOnYARNCluster.java,82,0,2,2
MiniStruct.java,116,96,15,7
MockLoader.java,1,0,1,1
MockPartitionExpressionForMetastore.java,34,1,2,1
MockUtils.java,1014,7,11,7
MonitorCallback.java,30,0,1,1
MoveTask.java,231,94,25,13
MoveWork.java,12,6,3,3
MultiDelimitSerDe.java,29,22,6,6
MultiValuedColumnVector.java,150,0,1,1
Murmur3.java,2393,1724,13,6
MutableRecord.java,250,0,5,4
Mutator.java,122,0,6,4
MutatorClient.java,764,2,8,5
MutatorClientBuilder.java,592,0,6,4
MutatorCoordinator.java,1455,48,10,6
MutatorCoordinatorBuilder.java,554,32,10,6
MutatorFactory.java,97,0,6,4
MutatorImpl.java,449,2,8,5
MuxDesc.java,9,3,3,3
MuxOperator.java,80,41,9,7
MyEnum.java,6,6,6,4
MyTestClass.java,519,78,6,5
MyTestClassBigger.java,294,84,3,3
MyTestClassSmaller.java,165,69,3,3
MyTestPrimitiveClass.java,1419,0,6,5
NDV.java,27,0,1,1
NGramEstimator.java,10,13,5,5
NanoTime.java,23,18,6,6
NanoTimeUtils.java,140,52,6,6
NoDeleteRollingFileAppender.java,880,0,5,5
NoSuchLockException.java,81,61,15,7
NoSuchObjectException.java,81,61,15,7
NoSuchTxnException.java,81,61,15,7
NodeType.java,6,6,6,4
NonBlockingOpDeDupProc.java,117,72,16,9
NonSyncByteArrayOutputStream.java,4,0,1,1
NoopCache.java,46,13,6,1
NoopCommand.java,330,30,6,5
NoopReplicationTask.java,246,15,6,5
NoopWithMap.java,0,15,3,3
NotCol.java,28,28,4,4
NotEqual.java,17,0,1,1
NotificationEvent.java,1084,168,16,7
NotificationEventRequest.java,594,88,16,7
NotificationEventResponse.java,635,176,22,9
NotificationListener.java,73,104,11,7
NullAppender.java,252,0,4,3
NullRowsInputFormat.java,6,6,2,2
NullScanOptimizer.java,6,6,2,2
NullScanTaskDispatcher.java,86,67,9,5
NullStructSerDe.java,5,5,5,4
NullUtil.java,45,9,3,2
NumDistinctValueEstimator.java,201,94,10,8
NumericHistogram.java,95,27,9,5
ObjectArrayWritable.java,51,51,2,2
ObjectArrayWritableObjectInspector.java,248,248,2,2
ObjectCache.java,898,112,40,9
ObjectCacheFactory.java,70,27,8,4
ObjectCacheWrapper.java,57,0,1,1
ObjectContainer.java,700,92,11,7
ObjectInspectorConverters.java,94,56,12,7
ObjectInspectorFactory.java,258,71,8,5
ObjectInspectorUtils.java,381,42,30,12
ObjectPair.java,25,0,5,5
ObjectStore.java,8111,5172,61,21
Op.java,854,176,12,9
OpProcFactory.java,1339,486,34,13
OpTraits.java,40,33,5,3
OpTraitsRulesProcFactory.java,253,206,8,6
OpWalkerInfo.java,0,30,2,2
OpenCSVSerde.java,215,7,4,4
OpenTxnRequest.java,350,104,17,8
OpenTxnsResponse.java,132,127,18,9
Operation.java,116,16,13,8
Operation2Privilege.java,159,28,18,11
OperationLog.java,309,209,14,8
OperationLoggingAPITestBase.java,722,0,4,4
OperationManager.java,208,171,20,11
OperationType.java,52,0,6,4
Operator.java,942,951,51,18
OperatorComparatorFactory.java,2772,12,10,8
OperatorDesc.java,18,6,9,5
OperatorFactory.java,308,235,20,12
OperatorTestUtils.java,3,3,3,3
OperatorType.java,41,17,8,5
OperatorUtils.java,308,23,10,9
OptimizeSparkProcContext.java,99,75,6,4
OptimizeTezProcContext.java,70,0,5,4
Optimizer.java,280,104,41,17
OptionsProcessor.java,27,25,4,4
OptiqSemanticException.java,51,51,2,2
OrcBatchKey.java,184,124,8,2
OrcCacheKey.java,178,120,6,1
OrcColumnVectorProducer.java,790,709,27,4
OrcConf.java,1220,265,11,6
OrcEncodedDataConsumer.java,555,394,21,3
OrcEncodedDataProducer.java,1109,1109,24,2
OrcEncodedDataReader.java,1355,337,44,6
OrcFile.java,1263,911,36,12
OrcFileGenerator.java,1,1,1,1
OrcFileKeyWrapper.java,103,57,8,6
OrcFileMergeDesc.java,44,3,4,3
OrcFileMergeMapper.java,0,192,1,1
OrcFileMergeOperator.java,525,249,18,10
OrcFileMetadata.java,334,110,7,3
OrcFileMetadataHandler.java,189,63,4,2
OrcFileStripeMergeInputFormat.java,4,4,1,1
OrcFileStripeMergeRecordReader.java,118,51,12,6
OrcFileValueWrapper.java,2,0,1,1
OrcIndex.java,43,0,1,1
OrcInputFormat.java,4184,2397,76,15
OrcLoader.java,416,416,2,1
OrcMetadata.java,85,85,2,2
OrcMetadataCache.java,262,171,14,2
OrcMetadataLoader.java,74,74,3,2
OrcNewInputFormat.java,59,40,9,9
OrcNewSplit.java,49,29,8,6
OrcOutputFormat.java,327,443,13,9
OrcProto.java,24495,21403,9,5
OrcRawRecordMerger.java,397,169,19,15
OrcRecordUpdater.java,425,102,19,10
OrcSerde.java,36,12,12,6
OrcSplit.java,220,77,27,12
OrcStripeMetadata.java,254,97,17,3
OrcStruct.java,36,26,9,8
OrcUnion.java,1,0,1,1
OrcUtils.java,1488,942,18,11
Order.java,102,82,15,7
OutStream.java,291,288,3,2
OutputJobInfo.java,5,5,5,4
PTFDesc.java,96,35,8,8
PTFDeserializer.java,6,6,3,3
PTFExpressionDef.java,17,6,5,5
PTFInputDef.java,28,4,4,3
PTFInvocationSpec.java,40,0,5,5
PTFOperator.java,44,29,7,5
PTFPartition.java,6,6,2,2
PTFQueryInputDef.java,25,6,4,4
PTFRollingPartition.java,85,65,5,4
PTFRowContainer.java,32,24,4,4
PTFTopNHash.java,18,0,1,1
PTFTranslator.java,36,69,16,8
PTFUtils.java,1,181,2,1
PTest.java,144,84,9,5
Package.java,194,0,1,1
ParquetByteInspector.java,3,3,2,2
ParquetFilterPredicateConverter.java,643,63,9,5
ParquetHiveArrayInspector.java,176,243,13,8
ParquetHiveRecord.java,114,0,2,2
ParquetHiveSerDe.java,77,388,12,7
ParquetRecordReaderWrapper.java,835,622,32,13
ParquetRecordWriterWrapper.java,87,47,14,10
ParquetShortInspector.java,2,2,2,2
ParseContext.java,138,331,7,5
ParseDriver.java,25,12,7,7
ParseUtils.java,445,30,13,9
PartExprEvalUtils.java,5,2,1,1
PartFilterExprUtil.java,751,6,7,6
PartInfo.java,670,75,10,7
PartialScanMapper.java,21,19,7,4
PartialScanTask.java,94,78,21,12
PartialScanWork.java,34,3,5,4
Partition.java,509,929,42,12
PartitionCache.java,840,0,5,5
PartitionColumnsSeparator.java,526,1,2,1
PartitionConditionRemover.java,9,9,3,3
PartitionCreationException.java,92,0,6,4
PartitionDesc.java,229,86,14,9
PartitionDropOptions.java,180,30,8,5
PartitionEventType.java,6,6,6,4
PartitionExpressionForMetastore.java,56,14,6,5
PartitionExpressionProxy.java,25,2,2,1
PartitionHelper.java,102,0,6,4
PartitionIterable.java,163,0,1,1
PartitionKeyComparator.java,1466,6,7,5
PartitionKeySampler.java,38,32,8,7
PartitionListComposingSpec.java,142,122,18,9
PartitionListComposingSpecProxy.java,18,0,1,1
PartitionPrune.java,229,6,3,3
PartitionPruner.java,842,598,26,12
PartitionSpec.java,166,146,15,7
PartitionSpecProxy.java,18,0,1,1
PartitionSpecWithSharedSD.java,162,142,18,9
PartitionSpecWithSharedSDProxy.java,18,0,1,1
PartitionWithoutSD.java,304,354,18,9
PartitionWritable.java,68,68,2,1
PartitionedTableFunctionDef.java,166,12,5,5
PartitionsByExprRequest.java,187,172,15,7
PartitionsByExprResult.java,163,143,18,9
PartitionsStatsRequest.java,243,253,18,9
PartitionsStatsResult.java,207,187,18,9
PcrExprProcFactory.java,503,204,14,9
PcrOpProcFactory.java,20,9,3,3
PerfLogger.java,905,837,23,12
Phase.java,14,1,1,1
PidDailyRollingFileAppender.java,0,132,4,3
PidFilePatternConverter.java,248,0,4,3
PigDelegator.java,51,26,7,7
PigHCatUtil.java,23,31,6,5
PlanModifierForASTConv.java,1122,840,33,13
PlanModifierForReturnPath.java,215,21,14,9
PlanModifierUtil.java,630,65,13,9
PlanUtils.java,324,224,29,16
PointLookupOptimizer.java,1526,102,11,7
Pool.java,102,70,3,1
PositionProvider.java,29,29,5,4
PositionRecorder.java,25,25,2,1
PositionedOutputStream.java,39,38,2,1
PostExecOrcFileDump.java,486,6,6,5
PostExecTezSummaryPrinter.java,294,6,6,5
PreAddIndexEvent.java,37,0,1,1
PreAlterIndexEvent.java,43,0,1,1
PreDropIndexEvent.java,36,0,1,1
PreDropPartitionEvent.java,32,60,4,4
PreEventContext.java,6,1,2,2
PreOrderOnceWalker.java,193,0,5,3
PreOrderWalker.java,27,3,6,6
PreReadDatabaseEvent.java,42,0,1,1
PreReadTableEvent.java,43,0,1,1
PredicateLeaf.java,596,538,20,9
PredicatePushDown.java,17,9,6,6
PredicateTransitivePropagate.java,59,71,10,8
PrepPhase.java,2,0,1,1
PrimitiveComparison.java,17,0,1,1
PrimitiveComparisonFilter.java,32,10,6,6
PrimitiveObjectInspector.java,6,3,3,3
PrimitiveObjectInspectorConverter.java,174,3,7,4
PrimitiveObjectInspectorFactory.java,133,31,10,7
PrimitiveObjectInspectorUtils.java,396,84,8,6
PrimitiveTypeInfo.java,20,5,5,4
PrincipalDesc.java,15,9,3,3
PrincipalPrivilegeSet.java,499,479,18,9
PrincipalType.java,6,6,6,4
Printer.java,205,0,5,5
PriorityBlockingDeque.java,767,0,1,1
PrivilegeBag.java,142,122,18,9
PrivilegeDesc.java,15,9,3,3
PrivilegeGrantInfo.java,173,153,15,7
PrivilegeObjectDesc.java,15,9,3,3
ProcessAnalyzeTable.java,105,91,15,7
Processor.java,55,55,2,1
ProjectionPusher.java,77,37,8,6
PropValueUnion.java,903,153,13,8
ProtectMode.java,0,485,5,4
ProxyAuthTest.java,2,1,1,1
ProxyUserAuthenticator.java,4,2,2,1
ProxyUserSupport.java,6,6,2,2
PrunerExpressionOperatorFactory.java,0,15,5,4
PrunerUtils.java,35,51,7,6
PushdownTuple.java,6,4,2,2
PutFileMetadataRequest.java,3010,70,9,4
PutFileMetadataResult.java,1420,5,9,4
QB.java,155,39,12,9
QBExpr.java,12,6,3,3
QBJoinTree.java,67,1,1,1
QBMetaData.java,26,9,6,5
QBParseInfo.java,135,168,11,7
QBSubQuery.java,87,79,8,7
QFileClient.java,8,8,2,2
QTestGenTask.java,381,58,19,13
QTestUtil.java,1462,687,57,19
Query.java,1592,498,29,9
QueryFailedHandler.java,23,1,2,1
QueryFileCleaner.java,98,98,3,2
QueryFragmentCounters.java,169,26,5,2
QueryFragmentInfo.java,184,10,4,1
QueryIdentifier.java,63,0,1,1
QueryInfo.java,305,32,6,1
QueryPlan.java,305,203,31,14
QueryPlanTreeTransformation.java,15,11,5,5
QueryProperties.java,347,35,6,5
QueryTracker.java,490,163,10,2
QueueStatusBean.java,5,2,1,1
RCFile.java,6,6,2,2
RCFileBlockMergeInputFormat.java,2,2,1,1
RCFileInputFormat.java,4,2,2,1
RCFileMapReduceInputFormat.java,3,5,1,1
RCFileMergeDesc.java,45,3,4,3
RCFileMergeMapper.java,0,96,1,1
RCFileMergeOperator.java,145,9,7,6
RandomByteArrayStream.java,276,0,3,3
RandomLongStream.java,147,0,3,3
RandomRowObjectSource.java,1215,0,3,3
RangeBoundaryDef.java,170,20,5,4
RawStore.java,278,179,18,7
RawStoreProxy.java,80,17,10,8
ReadEntity.java,17,2,2,1
ReadPipeline.java,27,0,1,1
Reader.java,820,426,36,10
ReaderImpl.java,1532,851,48,11
RecordInspector.java,72,0,6,4
RecordInspectorImpl.java,242,0,6,4
RecordProcessor.java,171,99,15,9
RecordReader.java,188,158,15,3
RecordReaderFactory.java,1381,285,13,9
RecordReaderImpl.java,5100,11301,92,15
RecordReaderImplFactory.java,2373,2373,2,1
RecordReaderUtils.java,1581,230,29,6
RecordSequenceException.java,72,0,6,4
RecordSource.java,25,0,1,1
RedBlackTree.java,311,309,2,1
Redactor.java,51,0,1,1
ReduceRecordProcessor.java,648,581,31,14
ReduceRecordSource.java,917,331,30,16
ReduceSinkDeDuplication.java,129,78,21,10
ReduceSinkDesc.java,222,77,22,12
ReduceSinkMapJoinProc.java,579,148,27,14
ReduceSinkOperator.java,265,127,23,9
ReduceTran.java,156,24,10,5
ReduceWork.java,53,93,19,12
ReflectionStructObjectInspector.java,225,44,5,4
ReflectionUtil.java,354,0,3,3
ReflectiveCommandHandler.java,10,3,1,1
ReflectiveMutatorFactory.java,272,0,6,4
RegexSerDe.java,33,18,6,3
Registry.java,1197,16,10,8
RelOptHiveTable.java,1243,562,20,12
ReloadFunctionDesc.java,52,0,2,2
ReloadProcessor.java,6,6,2,2
RemoteDriver.java,696,81,9,6
RemoteHiveSparkClient.java,778,159,28,12
RemoteSparkJobMonitor.java,280,0,2,2
RemoteSparkJobRef.java,124,0,2,2
RemoteSparkJobStatus.java,331,60,9,7
RemoveDynamicPruningBySize.java,46,71,12,8
Repeated.java,369,85,18,9
ReplicationSpec.java,942,0,3,3
ReplicationTask.java,876,138,7,6
ReplicationUtils.java,759,12,6,5
Request.java,34,34,2,1
RequestFactory.java,31,31,2,1
RequestImpl.java,73,73,2,1
RequestPartsSpec.java,163,143,9,6
ResourceType.java,6,6,6,4
ResourceUri.java,111,91,15,7
RetryingHMSHandler.java,235,55,13,9
RetryingMetaStoreClient.java,643,123,20,12
RetryingThriftCLIServiceClient.java,1330,6,6,5
ReusableGetAdaptorDirectAccess.java,90,0,3,3
RevokeDesc.java,9,3,3,3
RewriteCanApplyCtx.java,76,200,6,4
RewriteCanApplyProcFactory.java,67,147,1,1
RewriteGBUsingIndex.java,42,122,7,6
RewriteParseContextGenerator.java,35,43,5,5
RewriteQueryUsingAggregateIndex.java,0,319,1,1
RewriteQueryUsingAggregateIndexCtx.java,294,169,9,6
RexNodeConverter.java,1023,510,19,10
Role.java,122,102,15,7
RoleDDLDesc.java,15,9,3,3
RolePrincipalGrant.java,223,203,15,7
RoleWritable.java,55,55,2,1
RoundUtils.java,56,0,4,3
Row.java,291,0,3,3
RowBasedSet.java,7,7,1,1
RowContainer.java,84,33,15,9
RowResolver.java,221,85,9,5
RowSchema.java,193,0,6,5
Rpc.java,767,152,5,4
RpcConfiguration.java,322,86,3,3
RpcDispatcher.java,204,0,1,1
RpcException.java,29,0,1,1
RpcServer.java,599,94,10,7
RuleExactMatch.java,55,50,5,5
RuleRegExp.java,1142,107,11,7
RunLengthByteReader.java,226,218,6,3
RunLengthByteWriter.java,106,106,2,1
RunLengthIntegerReader.java,230,222,6,3
RunLengthIntegerReaderV2.java,525,507,15,9
RunLengthIntegerWriter.java,163,168,7,5
RunLengthIntegerWriterV2.java,972,991,9,5
RunnableWithNdc.java,43,86,3,3
S3LogDeserializer.java,6,6,2,2
SMBJoinDesc.java,9,3,3,3
SMBMapJoinOperator.java,82,60,18,8
SQLAuthorizationUtils.java,31,12,6,5
SQLCompleter.java,110,6,3,3
SQLCompletor.java,0,91,1,1
SQLOperation.java,94,102,18,11
SQLStdConfOnlyAuthorizerFactory.java,49,0,1,1
SQLStdHiveAccessController.java,38,119,8,7
SQLStdHiveAccessControllerForTest.java,2,3,1,1
SQLStdHiveAccessControllerWrapper.java,1,1,1,1
SQLStdHiveAuthorizationValidator.java,67,18,12,8
SQLStdHiveAuthorizationValidatorForTest.java,96,4,3,3
SQLStdHiveAuthorizerFactory.java,1,1,1,1
SQLStdHiveAuthorizerFactoryForTest.java,1,1,1,1
SSHCommand.java,7,1,1,1
SSHCommandExecutor.java,10,8,2,1
SampleHBaseKeyFactory.java,116,0,1,1
SampleHBaseKeyFactory2.java,255,0,1,1
SampleHBaseKeyFactory3.java,130,0,1,1
SamplePruner.java,23,23,5,5
SampleTezSessionState.java,97,3,2,2
SampleURLHook.java,49,0,1,1
SaslHandler.java,228,0,2,2
Scheduler.java,50,3,4,4
SchedulerShim.java,37,0,1,1
Schema.java,227,262,18,9
SchemaEvolution.java,192,5,2,2
SchemaToTypeInfo.java,205,65,5,4
Scope.java,355,5,6,5
ScriptDesc.java,15,9,3,3
ScriptOperator.java,341,232,14,7
SearchArgument.java,1497,1454,19,8
