Name,LinesAdded,LinesDeleted,CommitCount,DeveloperCount
TRenewDelegationTokenReq.java,1489,1489,8,3
TRenewDelegationTokenResp.java,1186,1186,8,3
TRow.java,1333,1333,8,3
TRowSet.java,2560,2132,10,4
TSessionHandle.java,1186,1186,8,3
TSetIpAddressProcessor.java,8,8,5,3
TStatus.java,2631,2631,8,3
TStatusCode.java,164,164,8,3
TStringColumn.java,1648,1648,8,3
TStringValue.java,1183,1183,8,3
TStructTypeEntry.java,1360,1360,8,3
TSubjectAssumingTransport.java,2,1,3,1
TTableSchema.java,1333,1333,8,3
TTypeDesc.java,1333,1333,8,3
TTypeEntry.java,1844,1844,8,3
TTypeId.java,317,317,8,3
TTypeQualifierValue.java,1097,1097,8,3
TTypeQualifiers.java,1366,1366,8,3
TUnionTypeEntry.java,1360,1360,8,3
TUserDefinedTypeEntry.java,1171,1171,8,3
Table.java,40,27,5,5
TableBasedIndexHandler.java,0,4,2,2
TableDesc.java,3,3,1,1
TableFunctionEvaluator.java,0,8,2,2
TableMask.java,371,68,7,3
TableMeta.java,4,4,2,2
TableSample.java,4,4,2,2
TableScanDesc.java,60,16,6,6
TableScanOperator.java,64,8,7,5
TableSchema.java,15,11,6,2
TableStatsRequest.java,52,52,5,4
TableStatsResult.java,58,58,5,4
Task.java,203,97,15,10
TaskCommunicator.java,82,529,4,3
TaskCompiler.java,183,39,12,9
TaskExecutorService.java,301,109,10,4
TaskExecutorTestHelpers.java,85,55,10,3
TaskLogProcessor.java,2,2,2,2
TaskResult.java,10,4,2,2
TaskRunner.java,25,9,7,5
TaskRunnerCallable.java,178,126,17,4
TaskSpecBuilder.java,85,8,4,3
TaskType.java,2,2,2,2
TemporaryHashSinkOperator.java,3,1,1,1
TerminalOperator.java,29,0,3,3
TestAbstractParquetMapInspector.java,4,4,2,2
TestAccumuloPredicateHandler.java,36,36,2,2
TestAcidUtils.java,44,5,3,2
TestAddResource.java,9,9,1,1
TestAuthorizationPreEventListener.java,1,1,1,1
TestAvroSerializer.java,0,44,1,1
TestBatch.java,1,0,1,1
TestBeeLineHistory.java,91,1,2,1
TestBeeLineWithArgs.java,113,30,5,4
TestBinarySortableFast.java,322,122,3,3
TestBinarySortableSerDe.java,18,18,2,2
TestBitFieldReader.java,294,294,5,3
TestBitPack.java,559,633,5,3
TestBuddyAllocator.java,45,41,3,2
TestCBORuleFiredOnlyOnce.java,1,1,1,1
TestCleaner.java,60,23,5,3
TestClearDanglingScratchDir.java,327,60,4,2
TestClientSideAuthorizationProvider.java,2,2,2,2
TestCodahaleMetrics.java,12,40,2,2
TestColumn.java,16,12,2,2
TestColumnAccess.java,12,8,2,2
TestColumnStatistics.java,396,357,7,5
TestColumnStatisticsImpl.java,64,0,1,1
TestCompactionTxnHandler.java,502,491,7,4
TestCompactor.java,249,84,9,7
TestConstantVectorExpression.java,2,2,1,1
TestConvertAstToSearchArg.java,37,39,3,3
TestConverters.java,617,61,6,4
TestDBTokenStore.java,4,2,2,2
TestDataReaderProperties.java,167,12,5,4
TestDataWritableWriter.java,58,0,2,2
TestDateParser.java,56,0,1,1
TestDateWritable.java,43,25,1,1
TestDbNotificationListener.java,83,29,6,5
TestDbTxnManager.java,180,42,9,4
TestDbTxnManager2.java,2207,153,16,3
TestDynamicArray.java,180,174,4,2
TestDynamicPartitionPruner.java,11,2,1,1
TestEmbeddedHiveMetaStore.java,1,1,1,1
TestEmbeddedThriftBinaryCLIService.java,5,1,3,3
TestExecDriver.java,31,23,4,4
TestExecutionPhase.java,3,1,1,1
TestExtendedAcls.java,2,0,1,1
TestFileDump.java,526,428,4,2
TestFileSinkOperator.java,3,1,1,1
TestFilterHooks.java,1,1,1,1
TestFirstInFirstOutComparator.java,40,56,6,3
TestFolderPermissions.java,1,0,1,1
TestFunctionRegistry.java,61,53,5,4
TestGenTezWork.java,31,29,4,4
TestGenericUDFChr.java,312,0,2,1
TestGenericUDFDate.java,30,7,2,1
TestGenericUDFDateAdd.java,5,5,1,1
TestGenericUDFDateSub.java,5,5,1,1
TestGenericUDFFromUtcTimestamp.java,92,0,1,1
TestGenericUDFLpad.java,2,0,1,1
TestGenericUDFOPMinus.java,6,6,3,3
TestGenericUDFOPMultiply.java,6,6,3,3
TestGenericUDFOPPlus.java,6,6,3,3
TestGenericUDFReplace.java,112,0,2,1
TestGenericUDFRpad.java,6,4,1,1
TestHBaseAggregateStatsCacheWithBitVector.java,193,12,4,3
TestHBaseAggregateStatsExtrapolation.java,2151,0,3,3
TestHBaseAggregateStatsNDVUniformDist.java,1743,0,3,3
TestHBaseMetastoreMetrics.java,299,47,7,4
TestHBaseSchemaTool.java,11,11,4,3
TestHBaseStore.java,51,31,4,3
TestHBaseStoreBitVector.java,658,48,4,3
TestHBaseStoreCached.java,10,2,1,1
TestHBaseStoreIntegration.java,6,1,1,1
TestHCatAuthUtil.java,7,5,3,2
TestHCatClient.java,8,41,1,1
TestHCatExternalDynamicPartitioned.java,0,1,1,1
TestHCatLoader.java,112,1,3,3
TestHCatMultiOutputFormat.java,19,28,5,4
TestHCatOutputFormat.java,1,1,1,1
TestHCatPartitionPublish.java,1,1,1,1
TestHCatStorerMulti.java,2,3,1,1
TestHS2AuthzContext.java,28,24,6,5
TestHS2HttpServer.java,73,0,1,1
TestHadoopAuthBridge23.java,115,129,7,5
TestHashPartition.java,6,3,3,3
TestHive.java,1,1,1,1
TestHiveAsyncLogging.java,98,0,2,2
TestHiveAuthorizationTaskFactory.java,14,10,2,2
TestHiveAuthorizerCheckInvocation.java,108,3,6,4
TestHiveAuthorizerShowFilters.java,42,42,5,4
TestHiveBaseChar.java,4,0,2,2
TestHiveCli.java,17,17,3,3
TestHiveConf.java,52,4,5,4
TestHiveDecimalParse.java,2,2,2,2
TestHiveHistory.java,1,1,1,1
TestHiveMetaStore.java,316,8,8,6
TestHiveMetaStoreGetMetaConf.java,307,18,3,3
TestHiveMetaStorePartitionSpecs.java,8,20,4,4
TestHiveMetaStoreStatsMerge.java,199,0,1,1
TestHiveMetaStoreTimeout.java,1,1,1,1
TestHiveMetaStoreTxns.java,9,2,3,2
TestHiveMetaStoreWithEnvironmentContext.java,3,3,2,2
TestHiveMetaTool.java,1,1,1,1
TestHiveRemote.java,2,32,1,1
TestHiveSQLException.java,6,6,3,1
TestHiveSessionImpl.java,12,10,8,4
TestHooks.java,2,2,2,2
TestHostAffinitySplitLocationProvider.java,163,0,1,1
TestHplsqlLocal.java,64,2,4,2
TestHplsqlOffline.java,90,0,4,2
TestHs2Metrics.java,139,80,7,5
TestIUD.java,127,127,1,1
TestInStream.java,638,636,5,3
TestIncrementalObjectSizeEstimator.java,134,110,4,3
TestIndexType.java,34,0,1,1
TestInitiator.java,41,8,2,2
TestInputOutputFormat.java,850,201,21,8
TestIntegerCompressionReader.java,262,260,5,3
TestJdbcDriver2.java,469,30,16,8
TestJdbcMetadataApiAuth.java,9,9,6,5
TestJdbcNonKrbSASLWithMiniKdc.java,206,0,2,2
TestJdbcWithDBTokenStore.java,80,0,2,2
TestJdbcWithLocalClusterSpark.java,3,3,3,3
TestJdbcWithMiniHA.java,400,0,2,2
TestJdbcWithMiniHS2.java,436,78,10,5
TestJdbcWithMiniKdc.java,38,16,3,3
TestJdbcWithMiniLlap.java,295,64,6,1
TestJdbcWithMiniMr.java,3,3,3,3
TestJdbcWithSQLAuthorization.java,3,3,3,3
TestJsonFileDump.java,152,139,4,2
TestLazyBinaryFast.java,207,78,1,1
TestLazySimpleFast.java,187,83,1,1
TestLdapAtnProviderWithMiniDS.java,1852,238,9,5
TestLdapAuthenticationProviderImpl.java,2,2,2,2
TestLlapDaemonProtocolClientProxy.java,287,143,3,2
TestLlapDaemonProtocolServerImpl.java,33,19,8,6
TestLlapInputSplit.java,235,133,7,2
TestLlapOutputFormat.java,176,39,5,2
TestLlapSignerImpl.java,200,0,1,1
TestLlapTaskCommunicator.java,822,107,8,3
TestLlapTaskSchedulerService.java,2320,774,8,5
TestLlapTokenChecker.java,196,4,3,2
TestLocationQueries.java,2,2,2,2
TestLock.java,11,0,1,1
TestLowLevelCacheImpl.java,3,3,1,1
TestLowLevelLrfuCachePolicy.java,127,55,4,2
TestMTQueries.java,1,0,1,1
TestMacroSemanticAnalyzer.java,10,4,2,2
TestMarkPartition.java,1,1,1,1
TestMarkPartitionRemote.java,1,25,1,1
TestMemoryManager.java,266,264,4,2
TestMetaStoreEndFunctionListener.java,1,1,1,1
TestMetaStoreEventListener.java,1,1,1,1
TestMetaStoreEventListenerOnlyOnCommit.java,1,1,1,1
TestMetaStoreInitListener.java,1,1,1,1
TestMetaStoreMetrics.java,241,261,8,4
TestMetadataReaderProperties.java,144,144,4,3
TestMetastoreAuthorizationProvider.java,3,1,2,2
TestMetastoreExpr.java,11,11,3,3
TestMetastoreVersion.java,10,13,3,2
TestMultiAuthorizationPreEventListener.java,1,1,1,1
TestMultiSessionsHS2WithLocalClusterSpark.java,9,9,3,3
TestMurmur3.java,448,448,4,2
TestMutations.java,8,4,2,2
TestNewIntegerEncoding.java,1385,1354,5,2
TestObjectInspectorConverters.java,190,0,2,2
TestObjectStore.java,127,15,6,5
TestOperationLoggingAPIWithMr.java,5,4,1,1
TestOperationLoggingAPIWithTez.java,6,5,3,3
TestOperatorNames.java,196,0,2,2
TestOperators.java,10,8,2,2
TestOrcFile.java,429,30,10,6
TestOrcFileStripeMergeRecordReader.java,121,0,1,1
TestOrcMetadataCache.java,32,6,4,2
TestOrcNullOptimization.java,429,400,4,2
TestOrcRawRecordMerger.java,50,31,4,3
TestOrcRecordUpdater.java,7,1,2,2
TestOrcSerDeStats.java,14,0,2,2
TestOrcSplitElimination.java,782,108,4,4
TestOrcTimezone1.java,189,194,2,1
TestOrcTimezone2.java,143,142,2,1
TestOrcWideTable.java,64,64,2,1
TestOutStream.java,86,0,2,2
TestParquetFilterPredicate.java,30,1,1,1
TestParquetHiveArrayInspector.java,4,4,2,2
TestParquetRecordReaderWrapper.java,1,1,1,1
TestParquetRowGroupFilter.java,32,22,2,2
TestParseDriver.java,117,0,1,1
TestParser.java,17,3,1,1
TestPartitionNameWhitelistValidation.java,1,1,1,1
TestPermsGrp.java,1,1,1,1
TestPisaTimestamp.java,118,354,4,3
TestPlan.java,12,11,4,3
TestPluggableHiveSessionImpl.java,3,3,3,1
TestPrivilegesV1.java,25,32,5,4
TestPrivilegesV2.java,10,6,2,2
TestQBCompact.java,12,4,2,2
TestQBJoinTreeApplyPredicate.java,10,4,2,2
TestQBSubQuery.java,42,38,3,3
TestQFileTestBatch.java,9,3,1,1
TestQueryDisplay.java,373,9,7,3
TestQueryIdentifier.java,66,0,2,2
TestRCFile.java,4,2,2,2
TestRLEv2.java,604,297,3,2
TestReaderImpl.java,454,151,4,3
TestRecordReaderImpl.java,1956,1831,10,5
TestRetryingHMSHandler.java,1,1,1,1
TestRetryingThriftCLIServiceClient.java,228,62,4,2
TestRow.java,92,0,1,1
TestRunLengthByteReader.java,289,287,5,3
TestRunLengthIntegerReader.java,252,250,5,3
TestSQL11ReservedKeyWordsPositive.java,76,76,1,1
TestSQLStdHiveAccessControllerCLI.java,21,27,3,2
TestSSL.java,126,20,4,3
TestSchemaToTypeInfo.java,54,0,1,1
TestSemanticAnalysis.java,30,0,2,1
TestSemanticAnalyzer.java,74,0,2,2
TestSemanticAnalyzerFactory.java,12,6,2,2
TestSerializationUtils.java,410,336,6,4
TestServiceDiscoveryWithMiniHS2.java,396,0,3,3
TestSessionCleanup.java,77,0,1,1
TestSessionGlobalInitFile.java,14,3,1,1
TestSessionManagerMetrics.java,33,36,3,3
TestSharedStorageDescriptor.java,17,19,3,2
TestStandardObjectInspectors.java,26,2,2,2
TestStreamName.java,53,50,4,2
TestStreaming.java,522,53,7,6
TestStringDictionary.java,300,265,4,2
TestStringRedBlackTree.java,468,576,4,2
TestTableIterable.java,134,0,2,2
TestTaskCommunicator.java,0,143,1,1
TestTaskExecutorService.java,123,31,5,4
TestTaskLogProcessor.java,8,8,2,2
TestTezSessionPool.java,46,19,3,2
TestTezTask.java,2,2,1,1
TestTezWork.java,1,1,1,1
TestTezWorkConcurrency.java,147,0,3,3
TestThriftBinaryCLIService.java,0,184,2,2
TestThriftHttpCLIService.java,7,487,5,3
TestTimestampColumnVector.java,351,0,3,3
TestTimestampWritable.java,21,20,1,1
TestTimestampWritableAndColumnVector.java,206,5,4,4
TestTransactionStatement.java,15,16,1,1
TestTxnCommands.java,2,3,3,3
TestTxnCommands2.java,1022,84,21,8
TestTxnHandler.java,1926,1602,11,4
TestTxnHandlerNegative.java,11,11,3,3
TestTxnUtils.java,315,5,3,3
TestTypeDescription.java,82,80,10,4
TestUDFVersion.java,34,0,1,1
TestUnrolledBitPack.java,116,114,4,2
TestUpdateDeleteSemanticAnalyzer.java,56,53,5,5
TestUtilities.java,20,20,2,2
TestVectorDateExpressions.java,19,19,4,2
TestVectorExpressionWriters.java,90,114,4,3
TestVectorFilterExpressions.java,25,27,4,3
TestVectorFilterOperator.java,2,1,1,1
TestVectorGenericDateExpressions.java,55,101,2,2
TestVectorGroupByOperator.java,34,24,1,1
TestVectorLimitOperator.java,2,1,1,1
TestVectorLogicalExpressions.java,2,2,1,1
TestVectorMapJoinFastBytesHashMap.java,272,0,1,1
TestVectorMapJoinFastBytesHashMultiSet.java,253,0,1,1
TestVectorMapJoinFastBytesHashSet.java,252,0,1,1
TestVectorMapJoinFastLongHashMap.java,175,128,1,1
TestVectorMapJoinFastLongHashMultiSet.java,252,0,1,1
TestVectorMapJoinFastLongHashSet.java,250,0,1,1
TestVectorMapJoinFastMultiKeyHashMap.java,0,231,1,1
TestVectorMapJoinRowBytesContainer.java,6,3,3,3
TestVectorMathFunctions.java,173,60,4,3
TestVectorOrcFile.java,7830,7751,15,6
TestVectorRowObject.java,40,29,4,3
TestVectorSelectOperator.java,6,4,1,1
TestVectorSerDeRow.java,170,187,4,3
TestVectorStringExpressions.java,298,14,2,2
TestVectorTimestampExpressions.java,164,206,4,3
TestVectorTypeCasts.java,465,292,5,4
TestVectorUDFAdaptor.java,0,2,1,1
TestVectorizationContext.java,31,39,4,3
TestVectorizedORCReader.java,23,31,9,4
TestVectorizer.java,19,3,4,4
TestWorker.java,38,20,6,4
TestXSRFFilter.java,149,0,1,1
TestZlib.java,112,110,4,2
TestZooKeeperTokenStore.java,13,12,3,2
TestZookeeperLockManager.java,24,63,3,3
TextMetaDataFormatter.java,22,1,1,1
TextRecordReader.java,4,4,2,2
TextRecordWriter.java,4,4,2,2
TezCompiler.java,46,18,6,5
TezDummyStoreOperator.java,10,0,1,1
TezJobMonitor.java,505,243,12,7
TezJsonParser.java,8,15,1,1
TezJsonParserUtils.java,53,0,1,1
TezProcessor.java,8,4,3,3
TezSessionPoolManager.java,508,125,5,3
TezSessionState.java,221,100,13,6
TezTask.java,30,19,7,7
TezWork.java,37,10,5,3
ThreadWithGarbageCleanup.java,6,6,3,1
ThriftBinaryCLIService.java,126,2,2,2
ThriftCLIService.java,224,219,20,11
ThriftCLIServiceClient.java,247,89,11,5
ThriftCLIServiceTest.java,8,12,4,3
ThriftCliServiceMessageSizeTest.java,297,0,3,2
ThriftCliServiceTestWithCookie.java,2,4,2,2
ThriftFormatter.java,97,0,3,3
ThriftHive.cpp,11485,15029,9,7
ThriftHive.java,23358,31142,9,7
ThriftHiveMetastore.cpp,46860,34230,17,9
ThriftHiveMetastore.java,47561,17584,16,8
ThriftHiveMetastore_server.skeleton.cpp,160,10,15,8
ThriftHive_server.skeleton.cpp,252,336,7,5
ThriftHttpCLIService.java,18,6,6,4
ThriftHttpServlet.java,100,15,8,4
ThriftJDBCBinarySerDe.java,356,0,2,2
ThriftTestObj.java,6,6,2,2
TimestampColumnInList.java,191,60,4,3
TimestampColumnStatistics.java,76,76,4,2
TimestampColumnVector.java,868,674,11,4
TimestampToStringUnaryUDF.java,147,0,1,1
TimestampUtils.java,129,37,5,4
TimestampWritable.java,234,112,5,4
TokenStoreDelegationTokenSecretManager.java,0,21,3,2
TraitsUtil.java,8,0,2,2
TransactionalValidationListener.java,380,0,4,3
Transform.java,36,4,2,2
TreeReaderFactory.java,4815,5210,17,6
TxnAbortedException.java,4,4,2,2
TxnDbUtil.java,269,93,11,3
TxnHandler.java,3138,1285,32,5
TxnInfo.java,327,7,3,3
TxnOpenException.java,4,4,2,2
TxnState.java,2,2,2,2
TxnStore.java,467,52,9,4
TxnUtils.java,386,59,10,4
Type.java,883,703,9,4
TypeCheckCtx.java,26,12,2,2
TypeCheckProcFactory.java,137,134,11,5
TypeConverter.java,14,6,1,1
TypeDesc.java,108,0,1,1
TypeDescription.java,1357,1227,13,4
TypeDescriptor.java,11,9,5,2
TypeInfo.java,18,10,2,2
TypeInfoUtils.java,21,24,4,4
TypeQualifiers.java,9,9,3,1
UDF1.java,116,0,2,2
UDF2.java,120,0,2,2
UDFChr.java,202,0,2,1
UDFClassLoader.java,140,0,2,2
UDFDayOfMonth.java,4,3,2,2
UDFHour.java,3,2,1,1
UDFLike.java,3,2,2,1
UDFMinute.java,3,2,1,1
UDFMonth.java,20,19,4,3
UDFReplace.java,100,0,2,1
UDFSecond.java,3,2,1,1
UDFSign.java,30,15,3,3
UDFToBoolean.java,2,2,1,1
UDFToByte.java,12,6,3,3
UDFToDouble.java,12,4,4,4
UDFToFloat.java,14,6,5,4
UDFToInteger.java,10,2,3,3
UDFToLong.java,10,2,3,3
UDFToShort.java,10,2,3,3
UDFVersion.java,40,0,1,1
UDFWeekOfYear.java,4,3,2,2
UDFYear.java,20,19,4,3
UDTFOperator.java,16,10,3,3
UnionColumnVector.java,4,8,6,3
UnionOperator.java,13,5,4,4
UnionProcFactory.java,1,2,1,1
UnionProcessor.java,2,2,2,2
UnionWork.java,5,0,1,1
UnitTestBatch.java,6,0,1,1
UnknownDBException.java,4,4,2,2
UnknownPartitionException.java,4,4,2,2
UnknownTableException.java,4,4,2,2
UnlockRequest.java,6,6,2,2
UpdateDeleteSemanticAnalyzer.java,64,20,6,5
UpdateInputAccessTimeHook.java,17,29,3,3
Util.java,50,0,2,2
Utilities.java,234,1466,17,11
Utils.java,372,86,17,10
ValidCompactorTxnList.java,4,2,3,2
ValidTxnList.java,2,2,1,1
Validator.java,96,2,4,4
ValueBoundaryDef.java,12,20,2,2
Var.java,22,14,2,2
VectorAppMasterEventOperator.java,31,38,5,4
VectorAssignRow.java,1296,1041,7,4
VectorAssignRowDynBatch.java,0,82,2,2
VectorAssignRowSameBatch.java,0,72,2,2
VectorCoalesce.java,21,2,1,1
VectorColumnAssignFactory.java,59,17,4,3
VectorColumnSetInfo.java,89,6,4,3
VectorCopyRow.java,136,2,5,4
VectorDeserializeRow.java,1109,1202,7,4
VectorExpression.java,2,0,1,1
VectorExpressionDescriptor.java,24,13,4,3
VectorExpressionWriter.java,19,7,4,3
VectorExpressionWriterFactory.java,478,94,5,4
VectorExtractRow.java,652,1425,8,3
VectorExtractRowDynBatch.java,0,80,2,2
VectorExtractRowSameBatch.java,0,72,2,2
VectorFileSinkOperator.java,30,32,5,4
VectorFilterOperator.java,18,12,3,3
VectorGroupByOperator.java,58,40,9,6
VectorGroupKeyHelper.java,48,2,4,3
VectorHashKeyWrapper.java,249,58,4,3
VectorHashKeyWrapperBatch.java,447,42,4,3
VectorLimitOperator.java,62,12,5,5
VectorMapJoinBaseOperator.java,20,16,3,3
VectorMapJoinCommonOperator.java,13,7,4,4
VectorMapJoinDesc.java,26,1,1,1
VectorMapJoinFastBytesHashMap.java,10,2,1,1
VectorMapJoinFastBytesHashMultiSet.java,8,2,1,1
VectorMapJoinFastBytesHashSet.java,3,2,1,1
VectorMapJoinFastBytesHashTable.java,1,13,1,1
VectorMapJoinFastHashTableLoader.java,3,3,1,1
VectorMapJoinFastLongHashMap.java,21,1,1,1
VectorMapJoinFastLongHashMultiSet.java,12,1,1,1
VectorMapJoinFastLongHashSet.java,15,1,1,1
VectorMapJoinFastLongHashTable.java,1,14,2,1
VectorMapJoinFastLongHashUtil.java,10,10,2,2
VectorMapJoinFastMultiKeyHashMap.java,19,2,1,1
VectorMapJoinFastMultiKeyHashMultiSet.java,24,1,1,1
VectorMapJoinFastMultiKeyHashSet.java,25,1,1,1
VectorMapJoinFastStringCommon.java,8,12,2,2
VectorMapJoinFastStringHashMap.java,3,1,1,1
VectorMapJoinFastStringHashMultiSet.java,3,1,1,1
VectorMapJoinFastStringHashSet.java,3,1,1,1
VectorMapJoinFastTableContainer.java,18,12,1,1
VectorMapJoinFastValueStore.java,150,37,1,1
VectorMapJoinGenerateResultOperator.java,18,12,3,3
VectorMapJoinInnerBigOnlyGenerateResultOperator.java,10,4,1,1
VectorMapJoinInnerBigOnlyLongOperator.java,10,3,1,1
VectorMapJoinInnerBigOnlyMultiKeyOperator.java,10,3,1,1
VectorMapJoinInnerBigOnlyStringOperator.java,10,3,1,1
VectorMapJoinInnerGenerateResultOperator.java,10,4,1,1
VectorMapJoinInnerLongOperator.java,10,3,1,1
VectorMapJoinInnerMultiKeyOperator.java,10,3,1,1
VectorMapJoinInnerStringOperator.java,10,3,1,1
VectorMapJoinLeftSemiGenerateResultOperator.java,10,4,1,1
VectorMapJoinLeftSemiLongOperator.java,10,3,1,1
VectorMapJoinLeftSemiMultiKeyOperator.java,10,3,1,1
VectorMapJoinLeftSemiStringOperator.java,10,3,1,1
VectorMapJoinOperator.java,28,16,5,4
VectorMapJoinOptimizedLongCommon.java,1,1,1,1
VectorMapJoinOuterFilteredOperator.java,30,34,5,4
VectorMapJoinOuterGenerateResultOperator.java,10,4,1,1
VectorMapJoinOuterLongOperator.java,10,3,1,1
VectorMapJoinOuterMultiKeyOperator.java,10,3,1,1
VectorMapJoinOuterStringOperator.java,10,3,1,1
VectorMapJoinRowBytesContainer.java,36,36,3,3
VectorMapOperator.java,1684,32,5,4
VectorPartitionConversion.java,110,234,2,2
VectorPartitionDesc.java,268,60,2,2
VectorReduceSinkCommonOperator.java,136,10,3,3
VectorReduceSinkLongOperator.java,10,4,1,1
VectorReduceSinkMultiKeyOperator.java,10,4,1,1
VectorReduceSinkOperator.java,30,32,5,4
VectorReduceSinkStringOperator.java,10,4,1,1
VectorSMBMapJoinOperator.java,34,28,5,4
VectorSelectOperator.java,39,17,3,3
VectorSerializeRow.java,24,20,4,3
VectorSparkHashTableSinkOperator.java,31,27,5,4
VectorSparkPartitionPruningSinkOperator.java,29,28,5,4
VectorUDAFAvgDecimal.java,18,14,1,1
VectorUDAFAvgTimestamp.java,542,60,4,3
VectorUDAFCount.java,6,1,1,1
VectorUDAFCountMerge.java,18,14,1,1
VectorUDAFStdPopTimestamp.java,563,36,4,3
VectorUDAFStdSampTimestamp.java,567,42,4,3
VectorUDAFSumDecimal.java,18,14,1,1
VectorUDAFVarPopTimestamp.java,563,36,4,3
VectorUDAFVarSampTimestamp.java,563,36,4,3
VectorUDFAdaptor.java,6,33,3,3
VectorUDFArgDesc.java,24,0,2,2
VectorUDFDateAddColCol.java,39,57,5,3
VectorUDFDateAddColScalar.java,32,57,5,3
VectorUDFDateAddScalarCol.java,26,34,2,2
VectorUDFDateDiffColCol.java,85,38,4,3
VectorUDFDateDiffColScalar.java,11,6,4,3
VectorUDFDateDiffScalarCol.java,11,6,4,3
VectorUDFDateLong.java,6,39,2,2
VectorUDFDateString.java,16,31,1,1
VectorUDFDateTimestamp.java,82,38,5,3
VectorUDFDayOfMonthDate.java,38,0,1,1
VectorUDFDayOfMonthLong.java,0,38,1,1
VectorUDFDayOfMonthTimestamp.java,38,0,1,1
VectorUDFHourDate.java,39,0,1,1
VectorUDFHourLong.java,0,39,1,1
VectorUDFHourTimestamp.java,39,0,1,1
VectorUDFMinuteDate.java,38,0,1,1
VectorUDFMinuteLong.java,0,38,1,1
VectorUDFMinuteTimestamp.java,38,0,1,1
VectorUDFMonthDate.java,44,0,1,1
VectorUDFMonthLong.java,0,50,1,1
VectorUDFMonthTimestamp.java,46,0,1,1
VectorUDFSecondDate.java,38,0,1,1
VectorUDFSecondLong.java,0,38,1,1
VectorUDFSecondTimestamp.java,38,0,1,1
VectorUDFTimestampFieldDate.java,163,0,1,1
VectorUDFTimestampFieldLong.java,0,229,1,1
VectorUDFTimestampFieldTimestamp.java,162,0,1,1
VectorUDFUnixTimeStampDate.java,61,6,4,3
VectorUDFUnixTimeStampLong.java,0,57,1,1
VectorUDFUnixTimeStampTimestamp.java,51,12,4,3
VectorUDFWeekOfYearDate.java,46,0,1,1
VectorUDFWeekOfYearLong.java,0,46,1,1
VectorUDFWeekOfYearTimestamp.java,46,0,1,1
VectorUDFYearDate.java,38,0,1,1
VectorUDFYearLong.java,0,67,1,1
VectorUDFYearTimestamp.java,38,0,1,1
VectorizationContext.java,365,296,26,7
VectorizedBatchUtil.java,172,32,9,4
VectorizedLogicBench.java,6,6,1,1
VectorizedOrcInputFormat.java,131,95,10,4
VectorizedRowBatch.java,3,1,1,1
VectorizedRowBatchCtx.java,72,73,11,5
VectorizedRowGroupGenUtil.java,58,13,4,3
Vectorizer.java,603,273,15,9
VerifyFast.java,153,120,3,2
Version.java,4,4,2,2
Vertex.java,92,23,1,1
VirtualColumn.java,13,3,2,1
WindowingSpec.java,98,36,3,3
WindowingTableFunction.java,505,205,5,4
Worker.java,44,16,10,5
WriteEntity.java,4,2,2,2
Writer.java,234,174,5,2
WriterImpl.java,6490,6626,24,6
XsrfHttpRequestInterceptor.java,56,0,1,1
ZeroCopyShims.java,89,170,4,2
ZlibCodec.java,338,342,4,2
ZooKeeperHiveClientHelper.java,54,9,3,3
ZooKeeperHiveLockManager.java,4,2,1,1
ZooKeeperTokenStore.java,20,16,3,2
cbo_rp_TestJdbcDriver2.java,4,3,1,1
complex_constants.cpp,2,2,2,2
complex_types.cpp,94,94,2,2
hive_metastoreConstants.java,2,2,2,2
hive_metastore_constants.cpp,2,2,2,2
hive_metastore_types.cpp,17172,13456,19,10
hive_service_constants.cpp,53,70,9,7
hive_service_types.cpp,1108,1459,9,7
hiveclient.cpp,0,588,2,2
hiveclienthelper.cpp,0,172,2,2
megastruct_constants.cpp,2,2,2,2
megastruct_types.cpp,70,70,2,2
queryplan_constants.cpp,2,2,2,2
queryplan_types.cpp,162,162,2,2
serdeConstants.java,6,2,4,4
serde_constants.cpp,7,3,5,4
serde_types.cpp,2,2,2,2
testthrift_constants.cpp,2,2,2,2
testthrift_types.cpp,34,34,2,2
thrift_grammar.java,2,2,2,2
